companies,commentsCount,hitsCount,likes
бука,37.1578947368421,3869.5263157894738,39.26315789473684
буквоед,14.64102564102564,3896.897435897436,17.794871794871796
бюрократ,19.864864864864863,2310.108108108108,116.56756756756756
ввс,18.368098159509202,7799.582822085889,53.3680981595092
ведомости,39.98190675017398,6867.937369519833,25.72999304105776
вектор,13.15028901734104,4023.508670520231,33.79190751445087
винк,12.714285714285714,7411.142857142857,14.714285714285714
вит,34.15384615384615,15743.153846153846,51.0
вита,19.6,10261.066666666668,19.6
вкусвилл,23.97680412371134,5230.688144329897,39.649484536082475
вокруг света,24.0,7007.166666666667,25.5
вольт,12.56,3061.4,22.4
втб,24.069287141905395,6104.4357095269825,40.50899400399734
вциом,17.421875,3244.90625,10.3359375
вымпел,16.093023255813954,4017.3953488372094,15.023255813953488
вэб.рф,4.109756097560975,862.8536585365854,3.3902439024390243
газ,15.915151515151516,4094.836363636364,78.98787878787878
газета,20.22051282051282,5665.046153846154,30.964102564102564
газпромбанк,16.750943396226415,3202.0603773584908,12.8
гамма,5.0,2410.0416666666665,8.0
генерация,4.6572327044025155,3189.276729559748,14.619496855345911
геркулес,7.444444444444445,4042.777777777778,20.22222222222222
гермес,6.71875,1802.25,30.40625
глонасс,21.58653846153846,4157.634615384615,20.58653846153846
глория,7.2,4218.333333333333,9.8
гольфстрим,18.88888888888889,11378.555555555555,25.5
гринпис,11.461538461538462,2570.576923076923,19.423076923076923
гудвилл,3.9166666666666665,1771.3333333333333,15.583333333333334
делимобиль,37.385714285714286,7593.733333333334,26.547619047619047
деловой петербург,28.485294117647058,6728.5,28.323529411764707
дикси,24.17365269461078,6428.425149700599,21.143712574850298
дом.рф,24.78723404255319,2813.425531914894,45.91489361702128
дымов,10.2,4490.2,16.866666666666667
евросеть,30.05263157894737,9656.097744360903,54.50375939849624
игромания,14.1,6771.35,23.05
известия,17.88,3999.6057142857144,15.205714285714286
икар,2.357142857142857,1341.0,27.642857142857142
имхонет,23.714285714285715,11078.42857142857,19.0
инвест,8.617363344051446,3083.08038585209,17.016077170418008
инвитро,13.19047619047619,5894.892857142857,17.94047619047619
ингосстрах,11.328125,3131.09375,16.09375
интеграл,24.857142857142858,3348.1428571428573,255.07142857142858
интерфакс,35.77650429799427,5726.730659025788,20.022922636103154
инфосистемы джет,15.962962962962964,3467.3888888888887,12.944444444444445
инфотекс,17.5,4014.0,10.416666666666666
итс,14.107142857142858,3488.964285714286,22.071428571428573
камаз,22.182481751824817,4499.211678832116,28.452554744525546
камов,2.0,583.5,3.5
канобу,29.408450704225352,6591.56338028169,183.49295774647888
кант,26.821428571428573,8754.32142857143,12.678571428571429
карусель,20.562893081761008,6247.009433962264,24.534591194968552
квант,6.9714285714285715,2170.1714285714284,8.857142857142858
киевстар,9.866666666666667,2950.866666666667,9.066666666666666
киномакс,11.12,1943.6,17.92
клевер,16.073170731707318,8723.0,61.73170731707317
комитет,18.056962025316455,4772.636075949367,19.92721518987342
коммерсантъ,35.32539682539682,5613.1276455026455,22.652116402116402
комсомольская правда,216.5,52373.0,28.25
конти,1.6,625.92,97.8
копейка,16.862068965517242,12664.310344827587,70.41379310344827
космо,18.0,3793.625,20.583333333333332
кофемания,6.413043478260869,1719.3152173913043,90.53260869565217
красная поляна,22.761904761904763,3043.714285714286,27.666666666666668
крок,6.792517006802721,2313.8843537414964,18.92517006802721
ктс,30.157894736842106,9614.947368421053,44.94736842105263
лабиринт,27.64406779661017,8043.016949152542,17.406779661016948
лаборатория касперского,18.9581589958159,5535.673640167364,17.472803347280333
лайфхакер,18.03448275862069,5692.431034482759,16.655172413793103
ланит,20.267605633802816,4330.859154929577,19.3943661971831
лента,16.523102310231025,4429.930693069307,21.011551155115512
лентач,12.1875,4603.5,22.15625
ленфильм,4.125,33501.25,21.375
ленэнерго,5.25,1592.15,7.75
леруа мерлен,10.364077669902912,2702.135922330097,18.650485436893202
линус,6.833333333333333,4444.5,18.666666666666668
литрес,15.503703703703703,3559.437037037037,22.303703703703704
логомашина,44.086021505376344,5449.430107526881,82.29032258064517
лукойл,15.014814814814814,3879.248148148148,16.67037037037037
люксор,35.0625,5839.125,501.6875
м.видео,23.01775147928994,5876.602366863905,49.37869822485207
м3,14.782608695652174,1826.304347826087,24.347826086956523
магнит,18.678244972577698,7229.491773308958,22.19744058500914
магнолия,39.125,16444.875,23.5
мади,21.394736842105264,3976.6052631578946,11.210526315789474
максимателеком,19.62686567164179,4436.0298507462685,18.850746268656717
марвел-дистрибуция,22.333333333333332,11612.0,21.333333333333332
мегастрой,2.75,2740.25,10.75
медиалогия,4.288770053475936,2121.144385026738,20.267379679144383
металлоинвест,9.0,5531.272727272727,18.09090909090909
метровагонмаш,38.0,4629.0,25.0
метрополис,20.685714285714287,8524.057142857142,19.428571428571427
микоян,13.5,3409.25,46.25
минобороны,28.20909090909091,5341.218181818182,26.490909090909092
мираторг,20.775510204081634,4674.7959183673465,12.775510204081632
миэль,11.181818181818182,8379.818181818182,19.636363636363637
мкб,15.822222222222223,4257.944444444444,28.455555555555556
мкс,35.07881773399015,7312.133004926109,33.33497536945813
модульбанк,25.5,5042.908536585366,18.384146341463413
монетка,11.75,3071.1875,19.4375
московский комсомолец,4.0,5104.6,5.0
мособлгаз,0.6666666666666666,358.0,7.0
мосфильм,12.125,11376.46875,82.625
мтс,20.75182127246236,5338.567265662943,26.19766877124818
мульти,26.851063829787233,6916.595744680851,17.21276595744681
нева,18.5,4594.423076923077,13.5
невафильм,26.866666666666667,4457.733333333334,15.333333333333334
нейрон,7.176470588235294,20498.823529411766,23.823529411764707
нлмк,10.2987012987013,1631.3636363636363,14.948051948051948
новатэк,16.80952380952381,6727.380952380952,12.047619047619047
норникель,7.05,2903.39,10.24
нпс,23.666666666666668,6117.166666666667,28.833333333333332
нспк,43.96153846153846,4741.692307692308,85.48076923076923
нтв,15.529411764705882,5304.313725490196,16.69934640522876
одноклассники,10.122931442080379,4000.179669030733,15.997635933806146
омнибус,15.333333333333334,3814.0,68.0
орбита,40.714285714285715,7048.285714285715,78.5
ордер,9.166666666666666,5374.5,15.0
орион,6.466666666666667,2606.5666666666666,8.533333333333333
орлан,4.5,1594.1666666666667,5.833333333333333
очаково,12.357142857142858,2607.214285714286,6.142857142857143
ощадбанк,12.5,5078.833333333333,12.333333333333334
павлик,22.0,3137.0,6.909090909090909
панавто,71.5,13821.833333333334,34.833333333333336
партнер,9.218120805369127,2354.191275167785,10.318791946308725
первый канал,11.333333333333334,3014.6666666666665,13.666666666666666
перекрёсток,33.50210970464135,8260.738396624472,31.143459915611814
перспектива,15.380645161290323,6832.464516129032,28.961290322580645
петрович,9.3125,2804.485576923077,15.567307692307692
пик,20.72532188841202,4892.738197424893,27.259656652360515
пикабу,23.697802197802197,4363.291208791209,226.51098901098902
пиком,15.296296296296296,5607.592592592592,16.037037037037038
пилигрим,15.941176470588236,5325.411764705882,67.58823529411765
пкб,36.5,10961.666666666666,32.5
позитроника,22.785714285714285,5717.0,17.428571428571427
полдень,6.0,2052.6363636363635,13.636363636363637
полиметалл,4.181818181818182,1475.2727272727273,25.136363636363637
полюс,8.396825396825397,2391.0158730158732,7.555555555555555
почта банк,13.709090909090909,3160.7454545454543,10.436363636363636
почта россии,26.6030303030303,6674.227272727273,27.85151515151515
профит,12.990196078431373,3139.75,28.127450980392158
псб,19.62686567164179,11400.567164179105,37.6865671641791
пульс,9.803571428571429,3064.9910714285716,18.270833333333332
пятёрочка,31.8609865470852,7996.52466367713,27.39910313901345
радио россии,50.0,4678.5,16.5
райффайзенбанк,18.95219123505976,4590.681274900398,20.52589641434263
раэк,19.544303797468356,2738.1265822784812,11.848101265822784
рбк,37.60306720793866,6606.718538565629,25.34596301308074
ргсу,9.166666666666666,1249.8333333333333,20.0
респект,8.744186046511627,2777.046511627907,21.302325581395348
ресторатор,16.814814814814813,3578.1481481481483,9.333333333333334
ркц,12.571428571428571,2438.214285714286,11.357142857142858
роза хутор,21.594594594594593,3785.2972972972975,23.37837837837838
рокетбанк,38.67251461988304,9819.982456140351,35.32163742690059
роллтон,5.375,5692.75,9.75
рольф,27.293333333333333,5024.8,18.173333333333332
росагролизинг,13.8,869.6,3.0
росатом,6.603448275862069,2519.712643678161,9.775862068965518
росбанк,13.570093457943925,3090.551401869159,17.682242990654206
росгосстрах,10.151515151515152,3185.1666666666665,45.90909090909091
роскосмос,28.049586776859503,4402.06611570248,23.636363636363637
росмэн,11.11111111111111,3017.0,16.444444444444443
роснано,15.358695652173912,6529.010869565217,15.543478260869565
роснефть,14.222222222222221,6662.962962962963,17.670781893004115
роспотребнадзор,38.725897920604915,6780.697542533081,49.33459357277883
россельхозбанк,11.686746987951807,2441.373493975904,10.963855421686747
россельхознадзор,35.26315789473684,5185.0,27.68421052631579
россети,8.0,1571.8070175438597,7.631578947368421
российская газета,2.142857142857143,1868.142857142857,5.0
ростагроэкспорт,30.15,9558.55,107.25
ростелеком,20.688346883468835,6163.749322493225,36.56368563685637
ростелеком-солар,2.9,2640.0,4.5
ростех,17.358695652173914,3961.4565217391305,16.391304347826086
роцит,31.285714285714285,5220.642857142857,25.5
русал,13.903846153846153,2687.019230769231,15.653846153846153
русгидро,10.46875,4569.125,14.6875
самокат,22.726591760299627,6457.677902621723,18.46816479400749
сапсан,31.36,7666.48,14.76
сбер,22.54518581081081,5595.889991554054,74.88323479729729
сбер еаптека,8.5,2391.5,30.166666666666668
сбербанк лизинг,132.8,30311.2,88.8
сберзвук,36.90625,4809.09375,39.609375
сберздоровье,28.15,3526.225,70.6
сбермаркет,18.738255033557046,3830.3624161073826,20.13422818791946
связной,20.47557003257329,6061.0,33.36156351791531
связьинвест,38.857142857142854,6142.571428571428,43.857142857142854
северсталь,6.540284360189573,2707.6018957345973,13.72037914691943
сибур,9.23076923076923,1948.9153846153847,8.746153846153845
синема парк,13.925925925925926,3910.740740740741,13.481481481481481
сириус,14.886363636363637,2869.6363636363635,21.65909090909091
ситилаб,64.0,7106.0,14.0
ситилинк,22.946428571428573,4344.773809523809,22.922619047619047
ситимобил,30.411439114391143,6763.426199261992,36.798892988929886
скаут,16.181818181818183,4387.363636363636,21.90909090909091
скид,1.3333333333333333,200.0,2.0
складчик,25.5,2954.5,6.5
смешарики,12.731707317073171,12397.951219512195,28.414634146341463
сми2,19.466666666666665,4097.4,15.266666666666667
совкомбанк,34.56349206349206,6825.4682539682535,18.96825396825397
согаз,16.153846153846153,5458.923076923077,10.5
спортмастер,7.306930693069307,1503.3217821782177,96.53960396039604
стафф,15.333333333333334,4212.666666666667,11.833333333333334
столото,20.71698113207547,6631.924528301887,14.849056603773585
сёрчинформ,3.0869565217391304,664.6086956521739,2.782608695652174
тануки,17.231884057971016,4355.913043478261,13.144927536231885
тасс,50.05057096247961,6319.089722675367,30.564437194127244
татнефть,3.2,1094.6615384615384,3.523076923076923
таттелеком,11.222222222222221,130691.22222222222,11.0
твое,13.125,6602.892857142857,13.107142857142858
тгу,8.88888888888889,1414.5277777777778,20.694444444444443
телеканал дождь,16.666666666666668,2751.6666666666665,19.333333333333332
техносила,12.272727272727273,7178.484848484848,21.545454545454547
тизер,9.052631578947368,5574.5526315789475,13.342105263157896
тинькофф,32.982542414556185,7843.575608556675,67.64568477993608
тнт,16.196153846153845,5563.869230769231,110.68461538461538
трансаэро,32.3,7747.85,19.75
трансмашхолдинг,56.26315789473684,6746.631578947368,45.05263157894737
транснефть,7.0,2266.1951219512193,8.414634146341463
транстелеком,28.166666666666668,4668.666666666667,14.333333333333334
тройка диалог,18.416666666666668,5500.916666666667,20.916666666666668
уаз,22.719298245614034,6126.263157894737,18.24561403508772
укртелеком,12.428571428571429,2144.4285714285716,8.142857142857142
уралсиб,12.681818181818182,2631.0636363636363,13.99090909090909
утконос,13.591549295774648,4022.2957746478874,15.267605633802816
фарго,29.181818181818183,13184.545454545454,55.45454545454545
фармстандарт,4.769230769230769,2023.6923076923076,9.0
фбк,59.888888888888886,10591.361111111111,60.30555555555556
федералпресс,33.714285714285715,2798.8571428571427,13.571428571428571
финам,25.528301886792452,11711.408805031446,37.119496855345915
фламинго,7.5,991.0,108.6875
фрии,13.743016759776536,4338.057262569832,17.187150837988828
хабр,25.134680134680135,4639.461279461279,47.18518518518518
хеликс,28.25,4124.583333333333,12.0
цб,27.4080118694362,5668.08506429278,51.47082096933729
централ партнершип,9.235294117647058,9851.70588235294,16.852941176470587
циан,21.132022471910112,4228.351123595506,98.62078651685393
црпт,30.361702127659573,3221.3617021276596,9.48936170212766
цум,27.07894736842105,10606.956140350878,37.59649122807018
чердак,18.45,5474.45,22.325
шмаков.медиа,2.0,515.3333333333334,0.3333333333333333
шоколадница,49.125,10421.138888888889,27.958333333333332
эвотор,18.82758620689655,5315.902298850575,17.103448275862068
эксмо,15.071428571428571,2817.025974025974,15.53896103896104
элис,7.275862068965517,9943.413793103447,21.482758620689655
эльба,12.045454545454545,7094.575757575758,49.15151515151515
эльдорадо,20.018126888217523,6309.358006042296,35.47885196374622
эхо москвы,26.1,5244.0,16.525
юmoney,48.642857142857146,9376.857142857143,18.714285714285715
юла,12.121951219512194,3393.7357723577234,15.658536585365853
юлмарт,20.14450867052023,6634.797687861272,20.739884393063583
яндекс,19.138000121425534,4647.024952947605,37.39080808694068
яндекс.дзен,13.50608695652174,3845.5182608695654,13.135652173913044
яндекс.драйв,58.29032258064516,10619.535483870968,31.954838709677418
яндекс.лавка,28.963636363636365,4700.987878787879,24.393939393939394
яндекс.маркет,19.12950340798442,4196.8042843232715,29.591041869522883
яндекс.услуги,20.602150537634408,3088.2258064516127,42.236559139784944
яндекс.шеф,39.61363636363637,15006.363636363636,32.22727272727273
