companies,neutral,negative,positive
циан,0.6223788422385801,0.16726841075130405,0.039753398581848995
црпт,0.5851534002542518,0.19559779812912623,0.020040621729427475
цум,0.5926230166973039,0.16271220294655614,0.05151265238787417
чердак,0.738876382132255,0.111455591341034,0.009994860281024033
шмаков.медиа,0.4387902282178402,0.2891337901353836,0.06575942710042
шоколадница,0.680195868505129,0.09149348181600271,0.04291640143479589
эвотор,0.5785664018693861,0.1466878119175692,0.041872281577790695
экоокна,0.5593487858093023,0.2404679549424567,0.0345744850058267
эксмо,0.6056753772510794,0.18186193650144752,0.04927454930307278
эксплойт,0.5681812897626197,0.20876936485308953,0.033367941607684
электросеть,0.5137083092422197,0.2568791284592766,0.0157571516253731
элис,0.5802423321578073,0.13916662948375155,0.07411549575775944
эльба,0.5890133521506944,0.14463937632165408,0.056800305707132834
эльдорадо,0.614759634466394,0.15942617347931906,0.035243320751209256
эхо москвы,0.5915618985465091,0.20407885437375778,0.03914975606922446
юmoney,0.5785772541760179,0.18305030160141403,0.033442914060970205
юла,0.6171426974263179,0.15210626954553644,0.04387465068353327
юлмарт,0.7026951136000255,0.13367013932845329,0.023371566509137385
яндекс,0.6213306675228303,0.1615037971705221,0.04901297775028517
яндекс.дзен,0.6097352772337783,0.2012379379765102,0.03826842729148334
яндекс.драйв,0.6316721831920133,0.16190543047239167,0.04601567119196249
яндекс.лавка,0.611968826635773,0.21476946748530837,0.028477178325427586
яндекс.маркет,0.6027731701016991,0.1779528812519119,0.03312136316590227
яндекс.услуги,0.5804345709271106,0.1860475481515862,0.05760590740026953
яндекс.шеф,0.5004217254547605,0.2162726874336488,0.03791189635124493
янтарь,0.6149196227792321,0.1783815264805248,0.03039927867373517
